,Unnamed: 0,ID,EXPECTED_RESULT,EXPECTED_TEXT,IDEA,TYPE,PATH,UUID,AGE_RANGE,FIRST_LANGUAGE,GENDER,TRANSCRIPTION,TRANSCRIPTION_STRING,TRANS_CONFIDENCE
971,971,scan_right,0,scan right,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_scan_right.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb4f0>,centuries,-8.200726510796887
972,972,turn_right,0,turn right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_turn_right.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb530>,gerrit,-2.1023941283670737
973,973,scan_left,0,scan left,7,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_scan_left.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb570>,i left,-10.88278967632985
974,974,go_away,1,go away,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_go_away.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb5b0>,the ,-13.650156444175785
975,975,drive_right,1,drive right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_drive_right.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb5f0>,granet bright,-18.377407267983422
976,976,straightforward,0,straightforward,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_straightforward.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb630>,straight forward,-12.391676364392545
977,977,fright,0,fright,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_fright.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb670>,try,-14.620174777715341
978,978,don_t_go_left,0,don't go left,6,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_don_t_go_left.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb6b0>,the don't you go left,-34.392325255914045
979,979,do_a_barrel_roll,1,do a barrel roll,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_do_a_barrel_roll.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb6f0>,do rebel,-7.266931878571782
980,980,theft,0,theft,8,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_theft.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb730>,the,-13.844452327354496
981,981,go_backward,1,go backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_go_backward.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb770>,go back most,-15.62394670325456
982,982,drive_backward,1,drive backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_drive_backward.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb7b0>,dry bed,-5.9025322255651105
983,983,go_right,1,go right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_go_right.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb7f0>,go right,-14.420627141702532
984,984,go_on,1,go on,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_go_on.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb830>,go on,-14.617499432421539
985,985,rightmost,0,rightmost,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_rightmost.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb870>,riding boast,-21.111420171308048
986,986,leftmost,0,leftmost,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_leftmost.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb8b0>,this most,-16.99769705343981
987,987,backward,1,backward,5,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_backward.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb8f0>,they rode,-8.006325634537987
988,988,don_t_go_forward,0,don't go forward,6,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_don_t_go_forward.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb930>,though you for but,-24.632394353734078
989,989,forward,1,forward,5,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_forward.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb970>,four large,-17.402342798062236
990,990,your_word,0,your word,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_your_word.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb9b0>,your words,-15.375455160366673
991,991,don_t_go_backward,0,don't go backward,6,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_don_t_go_backward.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeb9f0>,i do girl big part,-26.874864099453333
992,992,don_t_go_right,0,don't go right,6,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_don_t_go_right.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeba30>,the one girl right,-23.737908296004022
993,993,left,1,left,5,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_left.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebeba70>,the last,-10.76990325545357
994,994,byte,0,byte,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_byte.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebebab0>,i,-11.199306049879457
995,995,right_away,0,right away,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_right_away.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebebaf0>,brigade,-2.9566768430538524
996,996,air_fright,0,air fright,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_air_fright.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebebb30>,i retract,-0.25675227825740876
997,997,felt,0,felt,1,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_felt.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebebb70>,she ,-15.94484030051781
998,998,move_forward,1,move forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_move_forward.wav,21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15,58-61,german,male,<Swig Object of type 'Metadata *' at 0x17ebebbb0>,move for the use,-29.06139499251612
999,999,go_back,1,go back,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/ff672cbd-bead-4210-948b-6eea5455b1b5_2020-08-20_22-04-38/ff672cbd-bead-4210-948b-6eea5455b1b5_2020-08-20_22-04-38_go_back.wav,ff672cbd-bead-4210-948b-6eea5455b1b5_2020-08-20_22-04-38,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebebbf0>,go pick,-18.230647756279907
1000,1000,go_away,1,go away,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_go_away.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebc30>,the way,-17.060835826795433
1001,1001,do_a_barrel_roll,1,do a barrel roll,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_do_a_barrel_roll.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebc70>,do a barrel roll,-31.091117359857307
1002,1002,drive_forward,1,drive forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_drive_forward.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebcb0>,drive forward,-17.68469813613666
1003,1003,drive_ahead,0,drive ahead,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_drive_ahead.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebcf0>,dry he had,-24.707943630059347
1004,1004,right_away,0,right away,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_right_away.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebd30>,ride away,-14.124481942319026
1005,1005,left_hander,0,left-hander,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_left_hander.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebd70>,this tender,-13.367175498952363
1006,1006,backward,1,backward,5,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_backward.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebdb0>,backward,-10.000903321615063
1007,1007,leftmost,0,leftmost,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_leftmost.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebdf0>,a last most,-24.60031189616842
1008,1008,go_on,1,go on,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_go_on.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebe30>,go on,-15.153854451037262
1009,1009,turn_left,1,turn left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_turn_left.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebe70>,turn left,-19.768170676171238
1010,1010,air_fright,0,air fright,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_air_fright.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebeb0>,a right,-10.688048592806481
1011,1011,theft,0,theft,8,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_theft.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebef0>,if,-12.9230794294695
1012,1012,manufactured,0,manufactured,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_manufactured.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebf30>,manufactured,-14.103821334934203
1013,1013,turn_right,0,turn right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_turn_right.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebf70>,turn right,-21.535743531442165
1014,1014,scan_right,0,scan right,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_scan_right.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebfb0>,a skin right,-22.907480568158434
1015,1015,stop,1,stop,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_stop.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec030>,stop,-15.830366323395193
1016,1016,forwardness,0,forwardness,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_forwardness.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec070>,forwardness,-18.99636207902914
1017,1017,fright,0,fright,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_fright.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec0b0>,fright,-17.8826969780131
1018,1018,go_right,1,go right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_go_right.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec0f0>,go right,-18.216169858682512
1019,1019,move_left,1,move left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_move_left.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec130>,molested,-15.221165786481457
1020,1020,backwardness,0,backwardness,7,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_backwardness.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec170>,backwardness,-15.515973467341254
1021,1021,bad_word,0,bad word,9,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_bad_word.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec1b0>,the word,-12.303571816153507
1022,1022,move_backward,1,move backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_move_backward.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec1f0>,move back ward,-25.609283020729123
1023,1023,right_hander,0,right-hander,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_right_hander.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec2b0>,right hander,-21.695096114004784
1024,1024,forward,1,forward,5,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_forward.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec2f0>,for what,-12.944684412129796
1025,1025,don_t_go_forward,0,don't go forward,6,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_don_t_go_forward.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec330>,don't go forward,-16.441507900431795
