,Unnamed: 0,Unnamed: 0.1,ID,EXPECTED_RESULT,EXPECTED_TEXT,IDEA,TYPE,PATH,UUID,AGE_RANGE,FIRST_LANGUAGE,GENDER,TRANSCRIPTION,TRANSCRIPTION_STRING,TRANS_CONFIDENCE,RESULT
999,999,999,go_back,1,go back,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/ff672cbd-bead-4210-948b-6eea5455b1b5_2020-08-20_22-04-38/ff672cbd-bead-4210-948b-6eea5455b1b5_2020-08-20_22-04-38_go_back.wav,ff672cbd-bead-4210-948b-6eea5455b1b5_2020-08-20_22-04-38,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebebbf0>,go pick,-18.230647756279907,0
1000,1000,1000,go_away,1,go away,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_go_away.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebc30>,the way,-17.060835826795433,0
1001,1001,1001,do_a_barrel_roll,1,do a barrel roll,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_do_a_barrel_roll.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebc70>,do a barrel roll,-31.091117359857307,1
1002,1002,1002,drive_forward,1,drive forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_drive_forward.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebcb0>,drive forward,-17.68469813613666,1
1003,1003,1003,drive_ahead,0,drive ahead,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_drive_ahead.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebcf0>,dry he had,-24.70794363005935,0
1004,1004,1004,right_away,0,right away,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_right_away.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebd30>,ride away,-14.124481942319026,0
1005,1005,1005,left_hander,0,left-hander,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_left_hander.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebd70>,this tender,-13.367175498952365,0
1006,1006,1006,backward,1,backward,5,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_backward.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebdb0>,backward,-10.000903321615064,1
1007,1007,1007,leftmost,0,leftmost,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_leftmost.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebdf0>,a last most,-24.600311896168424,0
1008,1008,1008,go_on,1,go on,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_go_on.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebe30>,go on,-15.153854451037262,1
1009,1009,1009,turn_left,1,turn left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_turn_left.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebe70>,turn left,-19.768170676171238,1
1010,1010,1010,air_fright,0,air fright,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_air_fright.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebeb0>,a right,-10.68804859280648,0
1011,1011,1011,theft,0,theft,8,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_theft.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebef0>,if,-12.9230794294695,0
1012,1012,1012,manufactured,0,manufactured,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_manufactured.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebf30>,manufactured,-14.103821334934207,1
1013,1013,1013,turn_right,0,turn right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_turn_right.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebf70>,turn right,-21.535743531442165,1
1014,1014,1014,scan_right,0,scan right,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_scan_right.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebebfb0>,a skin right,-22.907480568158437,0
1015,1015,1015,stop,1,stop,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_stop.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec030>,stop,-15.830366323395193,1
1016,1016,1016,forwardness,0,forwardness,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_forwardness.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec070>,forwardness,-18.99636207902914,1
1017,1017,1017,fright,0,fright,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_fright.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec0b0>,fright,-17.8826969780131,1
1018,1018,1018,go_right,1,go right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_go_right.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec0f0>,go right,-18.216169858682512,1
1019,1019,1019,move_left,1,move left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_move_left.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec130>,molested,-15.221165786481455,0
1020,1020,1020,backwardness,0,backwardness,7,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_backwardness.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec170>,backwardness,-15.515973467341256,1
1021,1021,1021,bad_word,0,bad word,9,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_bad_word.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec1b0>,the word,-12.303571816153507,0
1022,1022,1022,move_backward,1,move backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_move_backward.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec1f0>,move back ward,-25.609283020729126,0
1023,1023,1023,right_hander,0,right-hander,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_right_hander.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec2b0>,right hander,-21.695096114004784,0
1024,1024,1024,forward,1,forward,5,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_forward.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec2f0>,for what,-12.944684412129796,0
1025,1025,1025,don_t_go_forward,0,don't go forward,6,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_don_t_go_forward.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec330>,don't go forward,-16.441507900431795,1
1026,1026,1026,go_forward,1,go forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_go_forward.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec370>,go forward,-14.851739043911898,1
1027,1027,1027,go_backward,1,go backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_go_backward.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec3b0>,go back world,-16.296801453606008,0
1028,1028,1028,grith,0,girth,1,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_grith.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec3f0>,get,-17.03285732394652,0
1029,1029,1029,drawback,0,drawback,1,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_drawback.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec430>,draw back,-16.051488680578164,0
1030,1030,1030,write,0,write,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_write.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec470>,bright,-17.959110611503604,0
1031,1031,1031,rightmost,0,rightmost,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_rightmost.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec4b0>,right most,-25.012803539696197,0
1032,1032,1032,go_left,1,go left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_go_left.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec4f0>,to left,-16.9397450792086,0
1033,1033,1033,don_t_go_right,0,don't go right,6,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_don_t_go_right.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec530>,don't go right,-19.130023694087285,1
1034,1034,1034,wright,0,wright,2,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_wright.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec570>,right,-17.63481631251616,0
1035,1035,1035,drive_left,1,drive left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_drive_left.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec5b0>,reflect,2.5647990748812006,0
1036,1036,1036,drive_right,1,drive right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_drive_right.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec5f0>,drive right,-23.552939386940487,1
1037,1037,1037,placard,0,placard,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_placard.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec630>,frankly i do not his word placard i have no idea,-36.79724214676703,0
1038,1038,1038,your_word,0,your word,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_your_word.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec670>,your word,-11.440746947058964,1
1039,1039,1039,right,1,right,5,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_right.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec6b0>,right,-18.16346850367827,1
1040,1040,1040,right_left,0,right left,0,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_right_left.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec6f0>,miles,-6.850118489217343,0
1041,1041,1041,don_t_go_backward,0,don't go backward,6,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_don_t_go_backward.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec730>,don't go backward,-19.043697480695254,1
1042,1042,1042,scan_left,0,scan left,7,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_scan_left.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec770>,candles,-5.619836667885743,0
1043,1043,1043,felt,0,felt,1,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_felt.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec7b0>,that,-12.954011276842127,0
1044,1044,1044,byte,0,byte,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_byte.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec7f0>,but,-15.553106047695685,0
1045,1045,1045,left,1,left,5,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_left.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec830>,it,-6.531732504750893,0
1046,1046,1046,move_forward,1,move forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_move_forward.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec870>,move forward,-18.52585105783909,1
1047,1047,1047,clefting,0,clefting,2,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_clefting.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec8b0>,casting,-15.007899805901436,0
1048,1048,1048,straightforward,0,straightforward,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_straightforward.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec8f0>,straightforward,-20.14074258192687,1
1049,1049,1049,move_right,1,move right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_move_right.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec930>,move right,-22.04292331616529,1
1050,1050,1050,don_t_go_left,0,don't go left,6,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_don_t_go_left.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec970>,don't go left,-26.00423536939812,1
1051,1051,1051,left_right,0,left right,0,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_left_right.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec9b0>,last bright,-22.612395435938147,0
1052,1052,1052,go_back,1,go back,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_go_back.wav,9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56,34-37,german,indeterminate,<Swig Object of type 'Metadata *' at 0x17ebec9f0>,go back,-17.00024186207546,1
